Date,Open,High,Low,Close,Volume
2012-05-11,56.73151074455301,57.5208027403791,56.67829879381687,56.917747497558594,47099900
2012-05-14,56.42999987808235,56.82908116947863,56.29697165326749,56.38565826416016,46360000
2012-05-15,56.536423301377646,56.9975801692631,56.10186734353946,56.19942092895508,66908600
2012-05-16,56.39451668607184,56.5630161466562,55.70277814119651,55.81806564331055,52825900
2012-05-17,55.83579373111363,55.92448031390106,54.629683269582415,54.638553619384766,62253900
2012-05-18,54.80705231644112,54.94894746394913,53.88473216611542,53.9290771484375,79496500
2012-05-21,54.0355111090284,55.48993757865407,53.96456182609641,55.43672561645508,61473000
2012-05-22,55.59635666193013,55.82693844236383,54.97556736779614,55.3746452331543,62954800
2012-05-23,54.90460150474181,55.61407718594298,54.42570415128844,55.48105239868164,56951100
2012-05-24,55.56087732185437,55.61408589186951,54.70950298809044,55.117454528808594,83131200
2012-05-25,55.17066663779193,55.268220199807246,54.88687630268247,55.0465087890625,32078900
2012-05-29,55.5608907268783,56.0043136269075,55.23275534506195,55.74712753295898,44216700
2012-05-30,55.241605904665214,55.47218424152363,54.70062961917207,55.27708053588867,56431800
2012-05-31,55.20615054457169,55.34804573595067,54.62083245725238,55.03765106201172,55260100
2012-06-01,54.04436019413848,54.38136241045255,53.5565958760544,53.57433319091797,71430800
2012-06-04,53.72510571897509,54.06210459642205,53.246208304016974,53.9822883605957,74119500
2012-06-05,53.796058000365846,54.3104301108542,53.76945371294326,54.20400619506836,47916900
2012-06-06,54.61194975715962,55.48992494371786,54.55873780707688,55.44558334350586,58781800
2012-06-07,56.03090632893068,56.03090632893068,55.17953534890332,55.223876953125,38414800
2012-06-08,55.13520017071322,55.82694217521957,54.94896337002034,55.7559928894043,39730800
2012-06-11,56.18166910705833,56.20827677633588,54.7804547758368,54.8159294128418,51008900
2012-06-12,55.07310092182493,55.50765667952453,54.70062745783691,55.48105239868164,48802600
2012-06-13,55.32141991882968,55.73823497835524,54.91346844218461,55.099708557128906,50840100
2012-06-14,55.090847432601485,55.52540326283795,54.80705711275022,55.30369186401367,65170600
2012-06-15,55.45746657001266,56.07079863768156,55.43080113779159,55.99079895019531,41536100
2012-06-18,55.75969766084126,56.65747247614468,55.670810609602185,56.51525115966797,32191200
2012-06-19,56.7996809312493,57.341900637172216,56.7552340248704,57.101898193359375,36476500
2012-06-20,57.226343342129866,57.39523345414645,56.719683178549126,57.14634704589844,51389700
2012-06-21,57.10189804678173,57.16411964656501,55.661907123361246,55.72412872314453,42492700
2012-06-22,55.91080735521348,56.38191481036313,55.759695305501786,56.3108024597168,29504200
2012-06-25,55.84858747458368,55.8663621719726,55.066368547350265,55.22636795043945,33136400
2012-06-26,55.41302156438347,55.73302030573372,55.1641351614768,55.573020935058594,30611100
2012-06-27,55.78635052829306,56.159683519189976,55.72412892828072,55.91079711914063,35705800
2012-06-28,55.49303623423194,55.52859241305479,54.701929904954696,55.28859329223633,49793400
2012-06-29,56.355246136686965,57.030799865722656,56.18635600901639,57.030799865722656,44761300
2012-07-02,57.11080471677992,57.22635721100048,56.77302780170915,57.19969177246094,33425600
2012-07-03,57.235237888688864,57.67967987060547,57.14635084863483,57.67967987060547,15895100
2012-07-05,57.62633819634135,57.99966776354635,57.315230223670525,57.71522521972656,37016200
2012-07-06,57.44858055331532,57.50191821418887,56.57747787827296,56.99525451660156,40684100
2012-07-09,56.93301960294593,57.119684418296856,56.60413010067259,56.88857269287109,35628300
2012-07-10,57.19968487473221,57.34190957198904,56.106357945745934,56.32857894897461,47365700
2012-07-11,56.25746274354886,56.40857137868187,55.55524365001515,56.01746368408203,43432000
2012-07-12,55.573022606444766,55.724131243947646,54.98635935993277,55.49302291870117,57680400
2012-07-13,55.64413162071694,56.46190658424656,55.6085788412076,56.33746337890625,32357200
2012-07-16,56.21302351863964,56.461909944130745,55.95524635462485,56.177467346191406,27621400
2012-07-17,56.533027737928165,56.65747436095592,55.67081246159037,56.47080612182617,42467800
2012-07-18,56.3641274989609,57.404123416619925,56.34634941420863,57.235233306884766,44489700
2012-07-19,57.63522512447086,58.05300161574081,57.528563403564846,57.866336822509766,53017800
2012-07-20,57.84856417432117,57.86633886788527,57.07523276219034,57.101898193359375,40573100
2012-07-23,55.99079243813313,56.60412104364524,55.56412522728173,56.40856552124024,48657800
2012-07-24,56.50635783489928,56.58635753368394,55.59969571228096,55.96413803100586,57269700
2012-07-25,55.5285834462305,55.955247350734936,55.244140843227534,55.59080505371094,46264400
2012-07-26,56.39080055861277,56.64857773615565,55.97302737830277,56.32857894897461,41928200
2012-07-27,56.73747078100306,57.76857275694281,56.5685806406559,57.66191101074219,42621000
2012-07-30,57.804123162369535,58.053009587521096,57.42190278613064,57.61745834350586,37821300
2012-07-31,57.70635505176257,57.93746682025781,57.54635563998089,57.59969329833984,34588300
2012-08-01,58.00857355128572,58.02634824791652,57.19968583082234,57.4307975769043,30920200
2012-08-02,56.995247721460366,57.795237941059405,56.80857949395389,57.22635269165039,40534900
2012-08-03,58.15079922740845,58.559685120937246,57.94635967146798,58.31079864501953,42117400
2012-08-06,58.613027260909774,59.01302244468434,58.48858401343998,58.75524520874024,23523600
2012-08-07,59.00411146884202,59.48410959375022,58.9152244342248,59.24411392211914,28223300
2012-08-08,59.09300217529077,59.34188857177955,58.99522440786365,59.21744537353516,20723500
2012-08-09,59.20854549755731,59.475213327862775,59.10187700910619,59.39521026611328,20726200
2012-08-10,59.181899692221215,59.44856082929178,59.030791036383214,59.4307861328125,20312000
2012-08-13,59.41300247254768,59.581892600308805,59.11078517197159,59.573001861572266,19890300
2012-08-14,59.79522300601355,59.91967300369233,59.43078409667562,59.59967422485352,24218700
2012-08-15,59.55522645295585,59.83966905430112,59.54633571432572,59.75078201293945,29100400
2012-08-16,59.973012790946754,60.59522896363107,59.90190043359778,60.46189498901367,35699900
2012-08-17,60.59523884908958,60.737463586989946,60.45302089283798,60.72857284545898,22584800
2012-08-20,60.68410608018005,60.82633077158332,60.44411039049521,60.81744003295898,26924000
2012-08-21,60.977433391638286,61.22631979534216,60.33743590688783,60.57743835449219,41391000
2012-08-22,60.44413065653041,60.9419036800448,60.27524047427425,60.82635116577149,44555700
2012-08-23,60.55078470554135,60.7463335024708,60.16856428786348,60.32856369018555,28800400
2012-08-24,60.1863498208362,60.84412224585042,60.08857201394441,60.701904296875,38384800
2012-08-27,60.95967057545834,61.03966688581606,60.66633720751896,60.7996711730957,20671400
2012-08-28,60.746333517876685,60.968554533288845,60.54189398141993,60.7996711730957,27337900
2012-08-29,60.7996711730957,60.95077983598064,60.54189398141993,60.7996711730957,26672400
2012-08-30,60.53298923453487,60.55965466515036,60.08854730655495,60.18632507324219,24425400
2012-08-31,60.62190652083254,60.844127595735365,59.97302477983972,60.58635711669922,42128000
2012-09-04,60.47079707301266,60.75523977412043,59.928577114393335,60.52412796020508,32017200
2012-09-05,60.49745116768816,60.75522837684242,60.30189557580233,60.46189498901367,26129300
2012-09-06,60.83522729487698,61.82188914495511,60.817445815937496,61.804107666015625,43100000
2012-09-07,61.66190196502608,61.82190139895966,61.53745871437203,61.71523284912109,32958600
2012-09-10,61.55519411599373,61.688528022754326,60.87964062827913,60.92408752441406,25490000
2012-09-11,60.933019720088346,61.17301549024027,60.72857335305989,60.82635116577149,29810100
2012-09-12,61.04857443041783,61.16412694884784,60.63079772137609,61.004127502441406,42203400
2012-09-13,61.05743254806018,62.09742500318739,60.99521095112894,61.83075714111328,45417800
2012-09-14,62.05295802896026,62.60406826756474,62.03518334200545,62.3818473815918,38880300
2012-09-17,62.41743337160529,62.435208067056095,62.18632164086588,62.40854263305664,31798400
2012-09-18,62.24855705864493,62.48855958118291,62.23966631812368,62.46188735961914,27169800
2012-09-19,62.4529989373775,62.737441578897325,62.27521804789792,62.57744216918945,36484600
2012-09-20,62.27521433631111,62.57743843959017,62.10633097843029,62.51521682739258,42520200
2012-09-21,62.827182142684734,62.88066507915391,62.470613363928095,62.53301239013672,23678500
2012-09-24,62.01602478156262,62.27453712945555,61.88231056010244,62.16756439208984,32341600
2012-09-25,62.32799899711084,62.47062926531237,61.26721528155039,61.2939567565918,41299600
2012-09-26,61.213718074199775,61.249375636906805,60.48275504116741,60.79475021362305,32770400
2012-09-27,60.946308544653945,61.77532833796819,60.83933583548933,61.63269805908203,25339500
2012-09-28,61.42769694867758,61.61489415423482,61.07112792814495,61.124610900878906,30112600
2012-10-01,61.41879490858509,61.80210550320533,60.839370967741935,61.03548431396485,37715300
2012-10-02,61.302870381834026,61.49007432233056,60.73236287066307,61.21372985839844,33254300
2012-10-03,61.38312132409439,61.72185814231439,61.14243435244772,61.60597610473633,38236000
2012-10-04,61.70400707924023,61.98926080773746,61.507893865713626,61.81988906860352,26128600
2012-10-05,62.131901568866425,62.22104890964081,61.32962990979488,61.49008560180664,25207900
2012-10-08,61.13352671062128,61.25832484707552,60.78587378750044,60.928497314453125,30911500
2012-10-09,60.76802822358167,60.9195678129304,59.81421021858248,59.95684051513672,67974000
2012-10-10,59.939020482045656,60.10839229330242,59.54680068896064,59.65376663208008,45134300
2012-10-11,60.09945161316112,60.14402527188621,59.43088753819749,59.46654510498047,30469400
2012-10-12,59.45764090770501,59.77855227196561,59.32393350675212,59.43981552124024,24891200
2012-10-15,59.66268255971303,59.95685250443986,59.30611354801278,59.87662124633789,22220100
2012-10-16,59.965745837872994,60.79476567899504,59.94792045247728,60.72345733642578,33960600
2012-10-17,60.411437886148526,60.88389547540528,60.331213473491474,60.687782287597656,33439400
2012-10-18,60.49169006888298,60.687803324672124,59.76072680702414,59.98358154296875,61707600
2012-10-19,59.91227087674868,59.965753841060206,58.47708572583267,58.54840087890625,75362600
2012-10-22,58.52164652388073,59.003013499761245,58.3879323415274,58.85146713256836,38621500
2012-10-23,58.37011389925984,58.78907507901213,58.11160159622972,58.28988265991211,52591200
2012-10-24,58.61970406284662,58.717760678054496,57.99570680234327,58.08485412597656,39872400
2012-10-25,58.48598987838263,58.58404649359049,57.915482372256434,58.08485412597656,52688700
2012-10-26,58.084850298903376,58.49490211685261,57.63022482207435,58.25421524047852,54213100
2012-10-31,58.1829130997274,58.28988582433612,57.70155284145567,57.89765930175781,38524500
2012-11-01,58.2631440467643,58.83365163979854,58.09377226724299,58.717769622802734,26945000
2012-11-02,58.98517636902367,59.020833934727065,58.04027468133207,58.09375762939453,44083000
2012-11-05,58.102686975016326,58.59297011404617,57.97788886707905,58.477081298828125,28094700
2012-11-06,58.57513694599402,58.98518883677824,58.35228221398172,58.58405303955078,29608400
2012-11-07,57.9600476098212,58.03136274633616,56.961662902554735,57.20234298706055,70737800
2012-11-08,57.36280058508098,57.49651477032545,56.3020133972168,56.3020133972168,58585800
2012-11-09,56.33768718258975,57.14887841867864,56.30202960286202,56.5427131652832,51542100
2012-11-12,56.87253075596703,56.93492981308937,56.382250992651386,56.533790588378906,32663700
2012-11-13,56.09698171442746,56.676405257010536,55.96326754291055,56.14155197143555,43288300
2012-11-14,56.417911454876176,56.48031051519113,55.39277820599845,55.4819221496582,82655300
2012-11-15,55.51757061683656,55.70477117902222,55.08968993275708,55.294715881347656,55124200
2012-11-16,55.33928292979216,55.69584842363009,54.652890018525554,55.53539276123047,70873100
2012-11-19,56.14155241778349,56.89926039491565,56.12372363473999,56.85468673706055,55306400
2012-11-20,56.83685525299033,56.95274063701965,56.3287468621212,56.87251281738281,52012700
2012-11-21,56.93492459115342,57.06863538679755,56.69424107840206,56.98841094970703,19611700
2012-11-23,57.30932985967105,57.87092139634339,57.27367228259841,57.85309600830078,16462900
2012-11-26,57.71045374076768,58.13833777598221,57.5321726933368,58.10268020629883,26430900
2012-11-27,58.09375993179877,58.29878924247282,57.80850619585152,57.90656280517578,25828600
2012-11-28,57.63022788580543,58.45033156530215,57.27365899876768,58.405757904052734,37295800
2012-11-29,58.71776421204505,58.95844431777708,58.45925192011872,58.75342178344727,41136100
2012-11-30,58.76234236810246,58.80691604116768,58.48600463786352,58.65537643432617,33497400
2012-12-03,59.10997430581693,59.16346405473554,58.51272538394347,58.53946685791016,28240000
2012-12-04,58.56620228631663,58.62860131945944,58.12049296358672,58.50380325317383,49584500
2012-12-05,58.41468754497313,58.42360363948814,57.541100710149486,57.85309600830078,54076200
2012-12-06,57.674795901315534,58.37010830541013,57.5232563316095,58.22747802734375,47512300
2012-12-07,58.512736009157344,58.57513506007229,57.68371616072377,57.87982940673828,30089400
2012-12-10,57.71937451972132,58.352281130768986,57.71937451972132,58.04920196533203,33219600
2012-12-11,58.450357680942,59.13674748435554,58.40578399977705,58.80692672729492,40750800
2012-12-12,59.1189032044749,59.1189032044749,58.52165415321858,58.68210983276367,45917700
2012-12-13,58.56622356317991,58.97628227393043,57.968974485980034,58.21857070922852,45467700
2012-12-14,57.8263530616554,58.01355023580659,57.4697841009443,57.665897369384766,39630300
2012-12-17,57.719376318849314,58.45033957702539,57.63915187878712,58.43251419067383,42302900
2012-12-18,58.72667301819586,59.41306936028255,58.566217348706815,59.32392883300781,55596000
2012-12-19,59.49329550703784,59.51112769359785,59.02976067127465,59.0654182434082,34832500
2012-12-20,59.17238415882237,59.1991324386624,58.77124837404628,59.0654182434082,40754300
2012-12-21,58.15738274779431,58.515937661867085,57.906396359603214,58.4442253112793,51152900
2012-12-24,58.29184157868417,58.39044435082836,58.19323880653998,58.32769775390625,11418300
2012-12-26,58.372517640346864,58.42629848186526,57.62851741796814,57.81675720214844,21751300
2012-12-27,57.87052965261545,57.94224199015252,57.010002118765456,57.72711181640625,52933200
2012-12-28,57.28788704961964,57.75400702397796,57.144465782081134,57.17135620117188,33082100
2012-12-31,57.10861020600809,58.489042057610185,56.99208277577763,58.381473541259766,57544000
2013-01-02,59.81568206611617,60.26387387682362,59.591586160762446,60.23697662353516,70695900
2013-01-03,60.23697737998052,60.362470541445376,59.74397048532981,59.92324447631836,47366500
2013-01-04,59.95013579803271,59.95013579803271,59.58262205928696,59.72603988647461,33972500
2013-01-07,59.573672908429465,59.84259081278024,59.38543311093048,59.743988037109375,26766200
2013-01-08,59.735032842962674,59.896382246322496,59.31373124314161,59.6274642944336,28734900
2013-01-09,59.71709513348779,60.01289660934482,59.65434853692828,59.85154724121094,25600300
2013-01-10,60.26389358129566,60.29974291967332,59.65435224587736,60.210105895996094,37528000
2013-01-11,60.1831953591979,60.317654269210045,60.05770220021704,60.29076385498047,21158600
2013-01-14,59.98599441795796,60.19216567412414,59.76189849723439,60.0218505859375,36768500
2013-01-15,59.72603988647461,59.81568372218944,59.45712889592357,59.72603988647461,31675300
2013-01-16,59.80672544853392,60.17423923323025,59.69915693554543,59.968074798583984,33822300
2013-01-17,60.2101104688884,60.48799415391926,60.11150768369471,60.25493240356445,32024200
2013-01-18,60.07563858521624,60.183207101987286,59.851542637759074,60.12046051025391,31992000
2013-01-22,60.18321044562394,60.26388854740091,59.8156966275861,60.21906661987305,32123100
2013-01-23,60.55966888406763,60.76584010433806,60.47003189915754,60.5865592956543,31975700
2013-01-24,59.7529411315918,60.30869465250312,59.66329728988937,59.7529411315918,42596300
2013-01-25,59.941185126891234,60.22802765956913,59.82465085998541,60.05771255493164,39240100
2013-01-28,60.066660786651696,60.398318307742905,59.994948464683645,60.19215393066406,32926100
2013-01-29,60.12044420851683,60.33557434486053,59.72603325950028,60.20112228393555,35554700
2013-01-30,60.308695685145565,60.48797653275522,59.94118191555963,60.07563400268555,34445000
2013-01-31,60.0487390297047,60.37143769205571,59.8873896985292,59.94117736816406,34870500
2013-02-01,60.36245798289154,60.75686888764548,60.12043746152351,60.64930725097656,53120800
2013-02-04,60.29972798016036,60.47004307015738,59.57365937773489,59.591590881347656,48483700
2013-02-05,59.85154379637565,60.658290590611706,59.708125943436855,60.47005081176758,35120300
2013-02-06,60.27284240722656,60.55072602463679,60.093568389881256,60.27284240722656,43593200
