Date,BIL
2012-03-21,74.50640869140625
2012-03-22,74.50640869140625
2012-03-23,74.50640869140625
2012-03-26,74.50640869140625
2012-03-27,74.49016571044922
2012-03-28,74.50640869140625
2012-03-29,74.49016571044922
2012-03-30,74.49016571044922
2012-04-02,74.47393035888672
2012-04-03,74.49016571044922
2012-04-04,74.47393035888672
2012-04-05,74.49016571044922
2012-04-09,74.50640869140625
2012-04-10,74.50640869140625
2012-04-11,74.50640869140625
2012-04-12,74.49016571044922
2012-04-13,74.47393035888672
2012-04-16,74.49016571044922
2012-04-17,74.49016571044922
2012-04-18,74.49016571044922
2012-04-19,74.50640869140625
2012-04-20,74.49016571044922
2012-04-23,74.50640869140625
2012-04-24,74.50640869140625
2012-04-25,74.49016571044922
2012-04-26,74.50640869140625
2012-04-27,74.49016571044922
2012-04-30,74.50640869140625
2012-05-01,74.50640869140625
2012-05-02,74.50640869140625
2012-05-03,74.49016571044922
2012-05-04,74.49016571044922
2012-05-07,74.50640869140625
2012-05-08,74.50640869140625
2012-05-09,74.50640869140625
2012-05-10,74.50640869140625
2012-05-11,74.50640869140625
2012-05-14,74.50640869140625
2012-05-15,74.50640869140625
2012-05-16,74.50640869140625
2012-05-17,74.50640869140625
2012-05-18,74.50640869140625
2012-05-21,74.50640869140625
2012-05-22,74.47393035888672
2012-05-23,74.47393035888672
2012-05-24,74.50640869140625
2012-05-25,74.50640869140625
2012-05-29,74.50640869140625
2012-05-30,74.50640869140625
2012-05-31,74.50640869140625
2012-06-01,74.50640869140625
2012-06-04,74.50640869140625
2012-06-05,74.50640869140625
2012-06-06,74.49016571044922
2012-06-07,74.49016571044922
2012-06-08,74.49016571044922
2012-06-11,74.49016571044922
2012-06-12,74.50640869140625
2012-06-13,74.50640869140625
2012-06-14,74.50640869140625
2012-06-15,74.49016571044922
2012-06-18,74.50640869140625
2012-06-19,74.47393035888672
2012-06-20,74.47393035888672
2012-06-21,74.50640869140625
2012-06-22,74.49016571044922
2012-06-25,74.50640869140625
2012-06-26,74.50640869140625
2012-06-27,74.49016571044922
2012-06-28,74.50640869140625
2012-06-29,74.47393035888672
2012-07-02,74.47393035888672
2012-07-03,74.47393035888672
2012-07-05,74.47393035888672
2012-07-06,74.47393035888672
2012-07-09,74.47393035888672
2012-07-10,74.47393035888672
2012-07-11,74.47393035888672
2012-07-12,74.47393035888672
2012-07-13,74.49016571044922
2012-07-16,74.47393035888672
2012-07-17,74.47393035888672
2012-07-18,74.47393035888672
2012-07-19,74.49016571044922
2012-07-20,74.47393035888672
2012-07-23,74.47393035888672
2012-07-24,74.49016571044922
2012-07-25,74.50640869140625
2012-07-26,74.49016571044922
2012-07-27,74.50640869140625
2012-07-30,74.50640869140625
2012-07-31,74.47393035888672
2012-08-01,74.49016571044922
2012-08-02,74.49016571044922
2012-08-03,74.49016571044922
2012-08-06,74.50640869140625
2012-08-07,74.49016571044922
2012-08-08,74.47393035888672
2012-08-09,74.47393035888672
2012-08-10,74.47393035888672
2012-08-13,74.47393035888672
2012-08-14,74.47393035888672
2012-08-15,74.47393035888672
2012-08-16,74.47393035888672
2012-08-17,74.47393035888672
2012-08-20,74.47393035888672
2012-08-21,74.47393035888672
2012-08-22,74.47393035888672
2012-08-23,74.47393035888672
2012-08-24,74.47393035888672
2012-08-27,74.47393035888672
2012-08-28,74.47393035888672
2012-08-29,74.47393035888672
2012-08-30,74.47393035888672
2012-08-31,74.47393035888672
2012-09-04,74.47393035888672
2012-09-05,74.49016571044922
2012-09-06,74.49016571044922
2012-09-07,74.47393035888672
2012-09-10,74.47393035888672
2012-09-11,74.47393035888672
2012-09-12,74.47393035888672
2012-09-13,74.47393035888672
2012-09-14,74.47393035888672
2012-09-17,74.47393035888672
2012-09-18,74.47393035888672
2012-09-19,74.47393035888672
2012-09-20,74.47393035888672
2012-09-21,74.47393035888672
2012-09-24,74.47393035888672
2012-09-25,74.47393035888672
2012-09-26,74.47393035888672
2012-09-27,74.49016571044922
2012-09-28,74.47393035888672
2012-10-01,74.47393035888672
2012-10-02,74.49016571044922
2012-10-03,74.47393035888672
2012-10-04,74.47393035888672
2012-10-05,74.47393035888672
2012-10-08,74.47393035888672
2012-10-09,74.47393035888672
2012-10-10,74.49016571044922
2012-10-11,74.49016571044922
2012-10-12,74.47393035888672
2012-10-15,74.49016571044922
2012-10-16,74.47393035888672
2012-10-17,74.49016571044922
2012-10-18,74.47393035888672
2012-10-19,74.47393035888672
2012-10-22,74.47393035888672
2012-10-23,74.49016571044922
2012-10-24,74.49016571044922
2012-10-25,74.47393035888672
2012-10-26,74.47393035888672
2012-10-31,74.49016571044922
2012-11-01,74.49016571044922
2012-11-02,74.49016571044922
2012-11-05,74.47393035888672
2012-11-06,74.47393035888672
2012-11-07,74.49016571044922
2012-11-08,74.49016571044922
2012-11-09,74.49016571044922
2012-11-12,74.49016571044922
2012-11-13,74.49016571044922
2012-11-14,74.49016571044922
2012-11-15,74.49016571044922
2012-11-16,74.49016571044922
2012-11-19,74.49016571044922
2012-11-20,74.47393035888672
2012-11-21,74.47393035888672
2012-11-23,74.47393035888672
2012-11-26,74.47393035888672
2012-11-27,74.47393035888672
2012-11-28,74.47393035888672
2012-11-29,74.47393035888672
2012-11-30,74.47393035888672
2012-12-03,74.47393035888672
2012-12-04,74.47393035888672
2012-12-05,74.47393035888672
2012-12-06,74.47393035888672
2012-12-07,74.47393035888672
2012-12-10,74.47393035888672
2012-12-11,74.47393035888672
2012-12-12,74.47393035888672
2012-12-13,74.47393035888672
2012-12-14,74.47393035888672
2012-12-17,74.47393035888672
2012-12-18,74.49016571044922
2012-12-19,74.47393035888672
2012-12-20,74.47393035888672
2012-12-21,74.47393035888672
2012-12-24,74.47393035888672
2012-12-26,74.47393035888672
2012-12-27,74.47393035888672
2012-12-28,74.49016571044922
2012-12-31,74.47393035888672
2013-01-02,74.47393035888672
2013-01-03,74.47393035888672
2013-01-04,74.49016571044922
2013-01-07,74.45765686035156
2013-01-08,74.45765686035156
2013-01-09,74.45765686035156
2013-01-10,74.45765686035156
2013-01-11,74.45765686035156
2013-01-14,74.45765686035156
2013-01-15,74.45765686035156
2013-01-16,74.45765686035156
2013-01-17,74.47393035888672
2013-01-18,74.45765686035156
2013-01-22,74.45765686035156
2013-01-23,74.45765686035156
2013-01-24,74.47393035888672
2013-01-25,74.45765686035156
2013-01-28,74.45765686035156
2013-01-29,74.45765686035156
2013-01-30,74.45765686035156
2013-01-31,74.47393035888672
2013-02-01,74.45765686035156
2013-02-04,74.45765686035156
2013-02-05,74.47393035888672
2013-02-06,74.47393035888672
2013-02-07,74.47393035888672
2013-02-08,74.47393035888672
2013-02-11,74.47393035888672
2013-02-12,74.47393035888672
2013-02-13,74.45765686035156
2013-02-14,74.47393035888672
2013-02-15,74.45765686035156
2013-02-19,74.45765686035156
2013-02-20,74.47393035888672
2013-02-21,74.45765686035156
2013-02-22,74.47393035888672
2013-02-25,74.45765686035156
2013-02-26,74.45765686035156
2013-02-27,74.47393035888672
2013-02-28,74.47393035888672
2013-03-01,74.47393035888672
2013-03-04,74.45765686035156
2013-03-05,74.47393035888672
2013-03-06,74.45765686035156
2013-03-07,74.47393035888672
2013-03-08,74.45765686035156
2013-03-11,74.47393035888672
2013-03-12,74.45765686035156
2013-03-13,74.47393035888672
2013-03-14,74.47393035888672
2013-03-15,74.47393035888672
2013-03-18,74.45765686035156
2013-03-19,74.45765686035156
2013-03-20,74.45765686035156
2013-03-21,74.45765686035156
2013-03-22,74.47393035888672
2013-03-25,74.45765686035156
2013-03-26,74.47393035888672
2013-03-27,74.45765686035156
2013-03-28,74.47393035888672
2013-04-01,74.45765686035156
2013-04-02,74.47393035888672
2013-04-03,74.45765686035156
2013-04-04,74.45765686035156
2013-04-05,74.47393035888672
2013-04-08,74.47393035888672
2013-04-09,74.47393035888672
2013-04-10,74.47393035888672
2013-04-11,74.45765686035156
2013-04-12,74.47393035888672
2013-04-15,74.47393035888672
2013-04-16,74.47393035888672
2013-04-17,74.47393035888672
2013-04-18,74.45765686035156
2013-04-19,74.47393035888672
2013-04-22,74.47393035888672
2013-04-23,74.47393035888672
2013-04-24,74.47393035888672
2013-04-25,74.45765686035156
2013-04-26,74.45765686035156
2013-04-29,74.45765686035156
2013-04-30,74.45765686035156
2013-05-01,74.45765686035156
2013-05-02,74.47393035888672
2013-05-03,74.45765686035156
2013-05-06,74.45765686035156
2013-05-07,74.45765686035156
2013-05-08,74.47393035888672
2013-05-09,74.47393035888672
2013-05-10,74.45765686035156
2013-05-13,74.47393035888672
2013-05-14,74.45765686035156
2013-05-15,74.45765686035156
2013-05-16,74.45765686035156
2013-05-17,74.47393035888672
2013-05-20,74.45765686035156
2013-05-21,74.47393035888672
2013-05-22,74.47393035888672
2013-05-23,74.47393035888672
2013-05-24,74.47393035888672
2013-05-28,74.45765686035156
2013-05-29,74.47393035888672
2013-05-30,74.45765686035156
2013-05-31,74.47393035888672
2013-06-03,74.47393035888672
2013-06-04,74.47393035888672
2013-06-05,74.47393035888672
2013-06-06,74.45765686035156
2013-06-07,74.47393035888672
2013-06-10,74.45765686035156
2013-06-11,74.47393035888672
2013-06-12,74.45765686035156
2013-06-13,74.47393035888672
2013-06-14,74.45765686035156
2013-06-17,74.45765686035156
2013-06-18,74.45765686035156
2013-06-19,74.45765686035156
2013-06-20,74.45765686035156
2013-06-21,74.47393035888672
2013-06-24,74.47393035888672
2013-06-25,74.47393035888672
2013-06-26,74.47393035888672
2013-06-27,74.45765686035156
2013-06-28,74.45765686035156
2013-07-01,74.47393035888672
2013-07-02,74.45765686035156
2013-07-03,74.47393035888672
2013-07-05,74.47393035888672
2013-07-08,74.44139099121094
2013-07-09,74.44139099121094
2013-07-10,74.44139099121094
2013-07-11,74.44139099121094
2013-07-12,74.44139099121094
2013-07-15,74.44139099121094
2013-07-16,74.44139099121094
2013-07-17,74.44139099121094
2013-07-18,74.45765686035156
2013-07-19,74.45765686035156
2013-07-22,74.45765686035156
2013-07-23,74.45765686035156
2013-07-24,74.47393035888672
2013-07-25,74.44139099121094
2013-07-26,74.44139099121094
2013-07-29,74.45765686035156
2013-07-30,74.44139099121094
2013-07-31,74.45765686035156
2013-08-01,74.44139099121094
2013-08-02,74.45765686035156
2013-08-05,74.45765686035156
2013-08-06,74.45765686035156
2013-08-07,74.44139099121094
2013-08-08,74.44139099121094
2013-08-09,74.45765686035156
2013-08-12,74.45765686035156
2013-08-13,74.45765686035156
2013-08-14,74.45765686035156
2013-08-15,74.45765686035156
2013-08-16,74.45765686035156
2013-08-19,74.44139099121094
2013-08-20,74.45765686035156
2013-08-21,74.45765686035156
2013-08-22,74.44139099121094
2013-08-23,74.45765686035156
2013-08-26,74.44139099121094
2013-08-27,74.44139099121094
2013-08-28,74.44139099121094
2013-08-29,74.45765686035156
2013-08-30,74.45765686035156
2013-09-03,74.45765686035156
2013-09-04,74.45765686035156
2013-09-05,74.45765686035156
2013-09-06,74.45765686035156
2013-09-09,74.42512512207031
2013-09-10,74.44139099121094
2013-09-11,74.44139099121094
2013-09-12,74.44139099121094
2013-09-13,74.45765686035156
2013-09-16,74.44139099121094
2013-09-17,74.44139099121094
2013-09-18,74.45765686035156
2013-09-19,74.45765686035156
2013-09-20,74.44139099121094
2013-09-23,74.44139099121094
2013-09-24,74.44139099121094
2013-09-25,74.44139099121094
2013-09-26,74.44139099121094
2013-09-27,74.44139099121094
2013-09-30,74.44139099121094
2013-10-01,74.45765686035156
2013-10-02,74.45765686035156
2013-10-03,74.45765686035156
2013-10-04,74.45765686035156
2013-10-07,74.45765686035156
2013-10-08,74.45765686035156
2013-10-09,74.44139099121094
2013-10-10,74.42512512207031
2013-10-11,74.40885925292969
2013-10-14,74.40885925292969
2013-10-15,74.40885925292969
2013-10-16,74.42512512207031
2013-10-17,74.42512512207031
2013-10-18,74.44139099121094
2013-10-21,74.44139099121094
2013-10-22,74.44139099121094
2013-10-23,74.44139099121094
2013-10-24,74.42512512207031
2013-10-25,74.44139099121094
2013-10-28,74.44139099121094
2013-10-29,74.42512512207031
2013-10-30,74.42512512207031
2013-10-31,74.42512512207031
2013-11-01,74.42512512207031
2013-11-04,74.42512512207031
2013-11-05,74.42512512207031
2013-11-06,74.44139099121094
2013-11-07,74.42512512207031
2013-11-08,74.42512512207031
2013-11-11,74.44139099121094
2013-11-12,74.44139099121094
2013-11-13,74.44139099121094
2013-11-14,74.42512512207031
2013-11-15,74.42512512207031
2013-11-18,74.42512512207031
2013-11-19,74.42512512207031
2013-11-20,74.42512512207031
2013-11-21,74.44139099121094
2013-11-22,74.42512512207031
2013-11-25,74.42512512207031
2013-11-26,74.42512512207031
2013-11-27,74.44139099121094
2013-11-29,74.40885925292969
2013-12-02,74.42512512207031
2013-12-03,74.44139099121094
2013-12-04,74.44139099121094
2013-12-05,74.44139099121094
2013-12-06,74.44139099121094
2013-12-09,74.44139099121094
2013-12-10,74.42512512207031
2013-12-11,74.44139099121094
2013-12-12,74.44139099121094
2013-12-13,74.44139099121094
2013-12-16,74.42512512207031
2013-12-17,74.42512512207031
2013-12-18,74.44139099121094
2013-12-19,74.44139099121094
2013-12-20,74.42512512207031
2013-12-23,74.42512512207031
2013-12-24,74.42512512207031
2013-12-26,74.42512512207031
2013-12-27,74.44139099121094
2013-12-30,74.44139099121094
2013-12-31,74.40885925292969
2014-01-02,74.40885925292969
2014-01-03,74.42512512207031
2014-01-06,74.40885925292969
2014-01-07,74.42512512207031
2014-01-08,74.42512512207031
2014-01-09,74.40885925292969
2014-01-10,74.42512512207031
2014-01-13,74.42512512207031
2014-01-14,74.42512512207031
2014-01-15,74.42512512207031
2014-01-16,74.42512512207031
2014-01-17,74.40885925292969
2014-01-21,74.42512512207031
2014-01-22,74.42512512207031
2014-01-23,74.42512512207031
2014-01-24,74.40885925292969
2014-01-27,74.40885925292969
2014-01-28,74.40885925292969
2014-01-29,74.42512512207031
2014-01-30,74.42512512207031
2014-01-31,74.40885925292969
2014-02-03,74.40885925292969
2014-02-04,74.42512512207031
2014-02-05,74.40885925292969
2014-02-06,74.40885925292969
2014-02-07,74.42512512207031
2014-02-10,74.40885925292969
2014-02-11,74.40885925292969
2014-02-12,74.42512512207031
2014-02-13,74.42512512207031
2014-02-14,74.42512512207031
2014-02-18,74.40885925292969
2014-02-19,74.42512512207031
2014-02-20,74.42512512207031
2014-02-21,74.40885925292969
2014-02-24,74.42512512207031
2014-02-25,74.42512512207031
2014-02-26,74.42512512207031
2014-02-27,74.40885925292969
2014-02-28,74.42512512207031
2014-03-03,74.42512512207031
2014-03-04,74.40885925292969
2014-03-05,74.42512512207031
2014-03-06,74.42512512207031
2014-03-07,74.40885925292969
2014-03-10,74.40885925292969
2014-03-11,74.40885925292969
2014-03-12,74.40885925292969
2014-03-13,74.40885925292969
2014-03-14,74.40885925292969
2014-03-17,74.40885925292969
2014-03-18,74.40885925292969
2014-03-19,74.42512512207031
2014-03-20,74.40885925292969
2014-03-21,74.42512512207031
2014-03-24,74.42512512207031
2014-03-25,74.42512512207031
2014-03-26,74.40885925292969
2014-03-27,74.40885925292969
2014-03-28,74.40885925292969
2014-03-31,74.40885925292969
2014-04-01,74.40885925292969
2014-04-02,74.40885925292969
2014-04-03,74.42512512207031
2014-04-04,74.40885925292969
2014-04-07,74.40885925292969
2014-04-08,74.40885925292969
2014-04-09,74.40885925292969
2014-04-10,74.40885925292969
2014-04-11,74.40885925292969
2014-04-14,74.40885925292969
2014-04-15,74.40885925292969
2014-04-16,74.40885925292969
2014-04-17,74.42512512207031
2014-04-21,74.40885925292969
2014-04-22,74.39265441894531
2014-04-23,74.40885925292969
2014-04-24,74.40885925292969
2014-04-25,74.40885925292969
2014-04-28,74.40885925292969
2014-04-29,74.40885925292969
2014-04-30,74.40885925292969
2014-05-01,74.39265441894531
2014-05-02,74.40885925292969
2014-05-05,74.40885925292969
2014-05-06,74.39265441894531
2014-05-07,74.39265441894531
2014-05-08,74.39265441894531
2014-05-09,74.40885925292969
2014-05-12,74.39265441894531
2014-05-13,74.40885925292969
2014-05-14,74.40885925292969
2014-05-15,74.40885925292969
2014-05-16,74.40885925292969
2014-05-19,74.40885925292969
2014-05-20,74.40885925292969
2014-05-21,74.39265441894531
2014-05-22,74.39265441894531
2014-05-23,74.40885925292969
2014-05-27,74.39265441894531
2014-05-28,74.40885925292969
2014-05-29,74.39265441894531
2014-05-30,74.40885925292969
2014-06-02,74.39265441894531
2014-06-03,74.39265441894531
2014-06-04,74.39265441894531
2014-06-05,74.39265441894531
2014-06-06,74.39265441894531
2014-06-09,74.40885925292969
2014-06-10,74.40885925292969
2014-06-11,74.39265441894531
2014-06-12,74.40885925292969
2014-06-13,74.39265441894531
2014-06-16,74.40885925292969
2014-06-17,74.39265441894531
2014-06-18,74.40885925292969
2014-06-19,74.40885925292969
2014-06-20,74.40885925292969
2014-06-23,74.40885925292969
2014-06-24,74.40885925292969
2014-06-25,74.39265441894531
2014-06-26,74.39265441894531
2014-06-27,74.40885925292969
2014-06-30,74.39265441894531
2014-07-01,74.40885925292969
2014-07-02,74.40885925292969
2014-07-03,74.39265441894531
2014-07-07,74.40885925292969
2014-07-08,74.40885925292969
2014-07-09,74.39265441894531
2014-07-10,74.39265441894531
2014-07-11,74.39265441894531
2014-07-14,74.39265441894531
2014-07-15,74.39265441894531
2014-07-16,74.39265441894531
2014-07-17,74.39265441894531
2014-07-18,74.37635803222656
2014-07-21,74.39265441894531
2014-07-22,74.37635803222656
2014-07-23,74.39265441894531
2014-07-24,74.39265441894531
2014-07-25,74.39265441894531
2014-07-28,74.39265441894531
2014-07-29,74.39265441894531
2014-07-30,74.39265441894531
2014-07-31,74.37635803222656
2014-08-01,74.39265441894531
2014-08-04,74.39265441894531
2014-08-05,74.37635803222656
2014-08-06,74.37635803222656
2014-08-07,74.39265441894531
2014-08-08,74.37635803222656
2014-08-11,74.37635803222656
2014-08-12,74.37635803222656
2014-08-13,74.39265441894531
2014-08-14,74.37635803222656
2014-08-15,74.39265441894531
2014-08-18,74.37635803222656
2014-08-19,74.39265441894531
2014-08-20,74.37635803222656
2014-08-21,74.39265441894531
2014-08-22,74.39265441894531
2014-08-25,74.39265441894531
2014-08-26,74.39265441894531
2014-08-27,74.37635803222656
2014-08-28,74.39265441894531
2014-08-29,74.39265441894531
2014-09-02,74.37635803222656
2014-09-03,74.39265441894531
2014-09-04,74.37635803222656
2014-09-05,74.39265441894531
2014-09-08,74.37635803222656
2014-09-09,74.37635803222656
2014-09-10,74.39265441894531
2014-09-11,74.37635803222656
2014-09-12,74.37635803222656
2014-09-15,74.37635803222656
2014-09-16,74.37635803222656
2014-09-17,74.37635803222656
2014-09-18,74.39265441894531
2014-09-19,74.39265441894531
2014-09-22,74.39265441894531
2014-09-23,74.39265441894531
2014-09-24,74.39265441894531
2014-09-25,74.39265441894531
2014-09-26,74.39265441894531
2014-09-29,74.37635803222656
2014-09-30,74.39265441894531
2014-10-01,74.39265441894531
2014-10-02,74.39265441894531
2014-10-03,74.36013793945312
2014-10-06,74.36013793945312
2014-10-07,74.37635803222656
2014-10-08,74.37635803222656
2014-10-09,74.37635803222656
2014-10-10,74.37635803222656
2014-10-13,74.37635803222656
2014-10-14,74.36013793945312
2014-10-15,74.36013793945312
2014-10-16,74.37635803222656
2014-10-17,74.37635803222656
2014-10-20,74.37635803222656
2014-10-21,74.36013793945312
2014-10-22,74.37635803222656
2014-10-23,74.36013793945312
2014-10-24,74.36013793945312
2014-10-27,74.36013793945312
2014-10-28,74.36013793945312
2014-10-29,74.37635803222656
2014-10-30,74.36013793945312
2014-10-31,74.37635803222656
2014-11-03,74.36013793945312
2014-11-04,74.37635803222656
2014-11-05,74.36013793945312
2014-11-06,74.37635803222656
2014-11-07,74.36013793945312
2014-11-10,74.37635803222656
2014-11-11,74.37635803222656
2014-11-12,74.37635803222656
2014-11-13,74.36013793945312
2014-11-14,74.36013793945312
2014-11-17,74.37635803222656
2014-11-18,74.36013793945312
2014-11-19,74.36013793945312
2014-11-20,74.36013793945312
2014-11-21,74.36013793945312
2014-11-24,74.37635803222656
2014-11-25,74.37635803222656
2014-11-26,74.36013793945312
2014-11-28,74.37635803222656
2014-12-01,74.36013793945312
2014-12-02,74.36013793945312
2014-12-03,74.36013793945312
2014-12-04,74.36013793945312
2014-12-05,74.37635803222656
2014-12-08,74.37635803222656
2014-12-09,74.36013793945312
2014-12-10,74.36013793945312
2014-12-11,74.36013793945312
2014-12-12,74.37635803222656
2014-12-15,74.34386444091797
2014-12-16,74.34386444091797
2014-12-17,74.34386444091797
2014-12-18,74.36013793945312
2014-12-19,74.34386444091797
2014-12-22,74.34386444091797
2014-12-23,74.34386444091797
2014-12-24,74.36013793945312
2014-12-26,74.34386444091797
2014-12-29,74.34386444091797
2014-12-30,74.34386444091797
2014-12-31,74.36013793945312
2015-01-02,74.34386444091797
2015-01-05,74.36013793945312
2015-01-06,74.34386444091797
2015-01-07,74.34386444091797
2015-01-08,74.34386444091797
2015-01-09,74.34386444091797
2015-01-12,74.34386444091797
2015-01-13,74.34386444091797
2015-01-14,74.34386444091797
2015-01-15,74.34386444091797
2015-01-16,74.34386444091797
2015-01-20,74.34386444091797
2015-01-21,74.36013793945312
2015-01-22,74.34386444091797
2015-01-23,74.36013793945312
2015-01-26,74.36013793945312
2015-01-27,74.36013793945312
2015-01-28,74.34386444091797
2015-01-29,74.34386444091797
2015-01-30,74.34386444091797
2015-02-02,74.34386444091797
2015-02-03,74.36013793945312
2015-02-04,74.34386444091797
2015-02-05,74.34386444091797
2015-02-06,74.34386444091797
2015-02-09,74.32759857177734
2015-02-10,74.34386444091797
2015-02-11,74.32759857177734
2015-02-12,74.32759857177734
2015-02-13,74.34386444091797
2015-02-17,74.34386444091797
2015-02-18,74.34386444091797
2015-02-19,74.34386444091797
2015-02-20,74.32759857177734
2015-02-23,74.34386444091797
2015-02-24,74.32759857177734
2015-02-25,74.34386444091797
2015-02-26,74.32759857177734
2015-02-27,74.34386444091797
2015-03-02,74.32759857177734
2015-03-03,74.34386444091797
2015-03-04,74.34386444091797
2015-03-05,74.34386444091797
2015-03-06,74.32759857177734
2015-03-09,74.34386444091797
2015-03-10,74.34386444091797
2015-03-11,74.34386444091797
2015-03-12,74.32759857177734
2015-03-13,74.34386444091797
2015-03-16,74.34386444091797
2015-03-17,74.34386444091797
2015-03-18,74.34386444091797
2015-03-19,74.34386444091797
2015-03-20,74.34386444091797
2015-03-23,74.32759857177734
2015-03-24,74.34386444091797
2015-03-25,74.32759857177734
2015-03-26,74.32759857177734
2015-03-27,74.32759857177734
2015-03-30,74.31133270263672
2015-03-31,74.34386444091797
2015-04-01,74.31133270263672
2015-04-02,74.32759857177734
2015-04-06,74.32759857177734
2015-04-07,74.34386444091797
2015-04-08,74.34386444091797
2015-04-09,74.32759857177734
2015-04-10,74.32759857177734
2015-04-13,74.31133270263672
2015-04-14,74.32759857177734
2015-04-15,74.31133270263672
2015-04-16,74.32759857177734
2015-04-17,74.31133270263672
2015-04-20,74.31133270263672
2015-04-21,74.32759857177734
2015-04-22,74.31133270263672
2015-04-23,74.31133270263672
2015-04-24,74.31133270263672
2015-04-27,74.32759857177734
2015-04-28,74.32759857177734
2015-04-29,74.32759857177734
2015-04-30,74.32759857177734
2015-05-01,74.31133270263672
2015-05-04,74.32759857177734
2015-05-05,74.32759857177734
2015-05-06,74.32759857177734
2015-05-07,74.31133270263672
2015-05-08,74.32759857177734
2015-05-11,74.31133270263672
2015-05-12,74.32759857177734
2015-05-13,74.32759857177734
2015-05-14,74.31133270263672
2015-05-15,74.31133270263672
2015-05-18,74.31133270263672
2015-05-19,74.31133270263672
2015-05-20,74.31133270263672
2015-05-21,74.32759857177734
2015-05-22,74.32759857177734
2015-05-26,74.32759857177734
2015-05-27,74.32759857177734
2015-05-28,74.31133270263672
2015-05-29,74.31133270263672
2015-06-01,74.31133270263672
2015-06-02,74.32759857177734
2015-06-03,74.32759857177734
2015-06-04,74.31133270263672
2015-06-05,74.31133270263672
2015-06-08,74.29507446289062
2015-06-09,74.29507446289062
2015-06-10,74.31133270263672
2015-06-11,74.32759857177734
2015-06-12,74.31133270263672
2015-06-15,74.32759857177734
2015-06-16,74.29507446289062
2015-06-17,74.32759857177734
2015-06-18,74.29507446289062
2015-06-19,74.29507446289062
2015-06-22,74.31133270263672
2015-06-23,74.29507446289062
2015-06-24,74.29507446289062
2015-06-25,74.31133270263672
2015-06-26,74.29507446289062
2015-06-29,74.31133270263672
2015-06-30,74.31133270263672
2015-07-01,74.31133270263672
2015-07-02,74.31133270263672
2015-07-06,74.31133270263672
2015-07-07,74.29507446289062
