Date,SPY,TQQQ,QQQ
2016-03-22,174.2666473388672,1.9810718297958367,
2016-03-23,173.11660766601562,1.9339314699172967,
2016-03-24,173.03990173339844,1.9333349466323853,
2016-03-28,173.14212036132812,1.92637312412262,
2016-03-29,174.74365234375,2.018465757369995,
2016-03-30,175.5104522705078,2.048698663711548,
2016-03-31,175.08447265625,2.036763906478882,
2016-04-01,176.27719116210938,2.1045901775360107,
2016-04-04,175.7064208984375,2.078533411026001,
2016-04-05,173.9514617919922,2.0226426124572754,
2016-04-06,175.85118103027344,2.1195077896118164,
2016-04-07,173.74693298339844,2.028013229370117,
2016-04-08,174.21551513671875,2.0232391357421875,
2016-04-11,173.80662536621094,2.001558303833008,
2016-04-12,175.42526245117188,2.048300743103028,
2016-04-13,177.1972198486328,2.128260374069214,
2016-04-14,177.20570373535156,2.1296517848968506,
2016-04-15,177.00982666015625,2.113342046737671,
2016-04-18,178.2535858154297,2.144569635391236,
2016-04-19,178.8158416748047,2.1075735092163086,
2016-04-20,178.9862518310547,2.112745523452759,
2016-04-21,178.02359008789062,2.113342046737671,
2016-04-22,178.02359008789062,2.017669439315796,
2016-04-25,177.71690368652344,2.016078472137451,
2016-04-26,177.9810028076172,1.988430738449097,
2016-04-27,178.34735107421875,1.9406938552856443,
2016-04-28,176.72866821289062,1.8718739748001096,
2016-04-29,175.77455139160156,1.8420383930206297,
2016-05-02,177.1716766357422,1.8907700777053835,
2016-05-03,175.6296844482422,1.840446949005127,
2016-05-04,174.6500244140625,1.8040478229522705,
2016-05-05,174.61593627929688,1.8030539751052856,
2016-05-06,175.2548828125,1.8291094303131104,
2016-05-09,175.3997039794922,1.8452205657958984,
2016-05-10,177.58062744140625,1.9225943088531487,
2016-05-11,175.9193572998047,1.8700841665267944,
2016-05-12,175.97047424316406,1.8438286781311035,
2016-05-13,174.4370574951172,1.82155191898346,
2016-05-16,176.15786743164062,1.891763687133789,
2016-05-17,174.51373291015625,1.819164991378784,
2016-05-18,174.5648651123047,1.839850187301636,
2016-05-19,173.95999145507812,1.810810923576355,
2016-05-20,175.0589141845703,1.871277093887329,
2016-05-23,174.82041931152344,1.8621280193328853,
2016-05-24,177.0864715576172,1.9760992527008057,
2016-05-25,178.28761291503906,2.018664121627808,
2016-05-26,178.33880615234375,2.0355710983276367,
2016-05-27,179.10548400878906,2.066202402114868,
2016-05-31,178.7647247314453,2.078533411026001,
2016-06-01,179.1310577392578,2.0793297290802,
2016-06-02,179.67630004882812,2.091063499450684,
2016-06-03,179.13958740234375,2.062422275543213,
2016-06-06,180.05113220214844,2.084500312805176,
2016-06-07,180.3322296142578,2.0697827339172363,
2016-06-08,180.92007446289065,2.07893180847168,
2016-06-09,180.67300415039065,2.0697827339172363,
2016-06-10,178.96067810058594,2.000165700912476,
2016-06-13,177.58062744140625,1.948849320411682,
2016-06-14,177.2313232421875,1.9498440027236936,
2016-06-15,176.9842529296875,1.932340264320373,
2016-06-16,177.51242065429688,1.9462636709213257,
2016-06-17,176.851318359375,1.8796309232711792,
2016-06-20,177.99024963378906,1.913444757461548,
2016-06-21,178.49554443359375,1.9325392246246336,
2016-06-22,178.204345703125,1.920008897781372,
2016-06-23,180.5250396728516,2.0009615421295166,
2016-06-24,174.04254150390625,1.7559139728546145,
2016-06-27,170.92543029785156,1.6536771059036257,
2016-06-28,174.00828552246094,1.7573057413101196,
2016-06-29,176.97119140625,1.8486021757125848,
2016-06-30,179.3861083984375,1.9158315658569336,
2016-07-01,179.7628936767578,1.942086935043335,
2016-07-05,178.46981811523438,1.907676339149475,
